file, href, status, exit status
friends-alumni/alumni-info-one/monte-bateman, https://plus.google.com/104620369929503587904, 300-399 , 200
friends-alumni/alumni-info-one/monte-bateman, https://www.ou.edu/content/web/socialmediadirectory.html, 300-399 , 200
friends-alumni/alumni-info-one/myra-blaylock, http://www.ou.edu/web.html, 300-399 , 200
friends-alumni/alumni-info-one/myra-blaylock, http://www.ou.edu/content/ousearch.html, 300-399 , 200
friends-alumni/alumni-info-one/myra-blaylock, http://www.ou.edu/web/socialmediadirectory.html, 300-399 , 200
friends-alumni/alumni-info-one/myra-blaylock, http://observatory.ou.edu, , 200
friends-alumni/alumni-info-one/myra-blaylock, http://www.ou.edu/lunarsooners, 300-399 , 200
friends-alumni/alumni-info-one/myra-blaylock, http://www.ou.edu/coe/ephysics/, 300-399 , 200
friends-alumni/alumni-info-one/myra-blaylock, http://www.ou.edu/publicaffairs/WebPolicies/accessstatement.html, 300-399 , 200
friends-alumni/alumni-info-one/myra-blaylock, http://www.ou.edu/sustainability.html, 300-399 , 200
friends-alumni/alumni-info-one/myra-blaylock, http://ouhsc.edu/hipaa/, 300-399 , 200
friends-alumni/alumni-info-one/myra-blaylock, http://hr.ou.edu/jobs/, 300-399 , 200
friends-alumni/alumni-info-one/myra-blaylock, http://www.ou.edu/content/web/landing/policy.html, 300-399 , 200
friends-alumni/alumni-info-one/myra-blaylock, http://www.ou.edu/content/web/landing/legalnotices.html, 300-399 , 200
friends-alumni/alumni-info-one/myra-blaylock, http://www.ou.edu/content/publicaffairs/WebPolicies/copyright.html, 300-399 , 200
friends-alumni/alumni-info-one/myra-blaylock, http://www.ou.edu/content/web/resources_offices.html, 300-399 , 200
friends-alumni/alumni-info-one/myra-blaylock, https://www.facebook.com/University-of-Oklahoma-Homer-L-Dodge-Department-of-Physics-and-Astronomy-617157708667843/, , 200
friends-alumni/alumni-info-one/myra-blaylock, https://twitter.com/uofoklahoma, , 200
friends-alumni/alumni-info-one/myra-blaylock, http://www.youtube.com/universityofoklahoma, 300-399 , 200
friends-alumni/alumni-info-one/myra-blaylock, https://plus.google.com/104620369929503587904, 300-399 , 200
friends-alumni/alumni-info-one/myra-blaylock, https://www.ou.edu/content/web/socialmediadirectory.html, 300-399 , 200
friends-alumni/alumni-info-one/nicole-kelley, http://www.ou.edu/web.html, 300-399 , 200
friends-alumni/alumni-info-one/nicole-kelley, http://www.ou.edu/content/ousearch.html, 300-399 , 200
friends-alumni/alumni-info-one/nicole-kelley, http://www.ou.edu/web/socialmediadirectory.html, 300-399 , 200
friends-alumni/alumni-info-one/nicole-kelley, http://observatory.ou.edu, , 200
friends-alumni/alumni-info-one/nicole-kelley, http://www.ou.edu/lunarsooners, 300-399 , 200
friends-alumni/alumni-info-one/nicole-kelley, http://www.ou.edu/coe/ephysics/, 300-399 , 200
friends-alumni/alumni-info-one/nicole-kelley, http://www.ou.edu/publicaffairs/WebPolicies/accessstatement.html, 300-399 , 200
friends-alumni/alumni-info-one/nicole-kelley, http://www.ou.edu/sustainability.html, 300-399 , 200
friends-alumni/alumni-info-one/nicole-kelley, http://ouhsc.edu/hipaa/, 300-399 , 200
friends-alumni/alumni-info-one/nicole-kelley, http://hr.ou.edu/jobs/, 300-399 , 200
friends-alumni/alumni-info-one/nicole-kelley, http://www.ou.edu/content/web/landing/policy.html, 300-399 , 200
friends-alumni/alumni-info-one/nicole-kelley, http://www.ou.edu/content/web/landing/legalnotices.html, 300-399 , 200
friends-alumni/alumni-info-one/nicole-kelley, http://www.ou.edu/content/publicaffairs/WebPolicies/copyright.html, 300-399 , 200
friends-alumni/alumni-info-one/nicole-kelley, http://www.ou.edu/content/web/resources_offices.html, 300-399 , 200
friends-alumni/alumni-info-one/nicole-kelley, https://www.facebook.com/University-of-Oklahoma-Homer-L-Dodge-Department-of-Physics-and-Astronomy-617157708667843/, , 200
friends-alumni/alumni-info-one/nicole-kelley, https://twitter.com/uofoklahoma, , 200
friends-alumni/alumni-info-one/nicole-kelley, http://www.youtube.com/universityofoklahoma, 300-399 , 200
friends-alumni/alumni-info-one/nicole-kelley, https://plus.google.com/104620369929503587904, 300-399 , 200
friends-alumni/alumni-info-one/nicole-kelley, https://www.ou.edu/content/web/socialmediadirectory.html, 300-399 , 200
friends-alumni/alumni-info-one/o.-c.-st.-cyr, http://www.ou.edu/web.html, 300-399 , 200
friends-alumni/alumni-info-one/o.-c.-st.-cyr, http://www.ou.edu/content/ousearch.html, 300-399 , 200
friends-alumni/alumni-info-one/o.-c.-st.-cyr, http://www.ou.edu/web/socialmediadirectory.html, 300-399 , 200
friends-alumni/alumni-info-one/o.-c.-st.-cyr, http://observatory.ou.edu, , 200
friends-alumni/alumni-info-one/o.-c.-st.-cyr, http://www.ou.edu/lunarsooners, 300-399 , 200
friends-alumni/alumni-info-one/o.-c.-st.-cyr, http://www.ou.edu/coe/ephysics/, 300-399 , 200
friends-alumni/alumni-info-one/o.-c.-st.-cyr, http://www.ou.edu/publicaffairs/WebPolicies/accessstatement.html, 300-399 , 200
friends-alumni/alumni-info-one/o.-c.-st.-cyr, http://www.ou.edu/sustainability.html, 300-399 , 200
friends-alumni/alumni-info-one/o.-c.-st.-cyr, http://ouhsc.edu/hipaa/, 300-399 , 200
friends-alumni/alumni-info-one/o.-c.-st.-cyr, http://hr.ou.edu/jobs/, 300-399 , 200
friends-alumni/alumni-info-one/o.-c.-st.-cyr, http://www.ou.edu/content/web/landing/policy.html, 300-399 , 200
friends-alumni/alumni-info-one/o.-c.-st.-cyr, http://www.ou.edu/content/web/landing/legalnotices.html, 300-399 , 200
friends-alumni/alumni-info-one/o.-c.-st.-cyr, http://www.ou.edu/content/publicaffairs/WebPolicies/copyright.html, 300-399 , 200
friends-alumni/alumni-info-one/o.-c.-st.-cyr, http://www.ou.edu/content/web/resources_offices.html, 300-399 , 200
friends-alumni/alumni-info-one/o.-c.-st.-cyr, https://www.facebook.com/University-of-Oklahoma-Homer-L-Dodge-Department-of-Physics-and-Astronomy-617157708667843/, , 200
friends-alumni/alumni-info-one/o.-c.-st.-cyr, https://twitter.com/uofoklahoma, , 200
friends-alumni/alumni-info-one/o.-c.-st.-cyr, http://www.youtube.com/universityofoklahoma, 300-399 , 200
friends-alumni/alumni-info-one/o.-c.-st.-cyr, https://plus.google.com/104620369929503587904, 300-399 , 200
friends-alumni/alumni-info-one/o.-c.-st.-cyr, https://www.ou.edu/content/web/socialmediadirectory.html, 300-399 , 200
friends-alumni/alumni-info-one/parshuram-dahal, http://www.ou.edu/web.html, 300-399 , 200
friends-alumni/alumni-info-one/parshuram-dahal, http://www.ou.edu/content/ousearch.html, 300-399 , 200
friends-alumni/alumni-info-one/parshuram-dahal, http://www.ou.edu/web/socialmediadirectory.html, 300-399 , 200
friends-alumni/alumni-info-one/parshuram-dahal, http://observatory.ou.edu, , 200
friends-alumni/alumni-info-one/parshuram-dahal, http://www.ou.edu/lunarsooners, 300-399 , 200
friends-alumni/alumni-info-one/parshuram-dahal, http://www.ou.edu/coe/ephysics/, 300-399 , 200
friends-alumni/alumni-info-one/parshuram-dahal, http://www.ou.edu/publicaffairs/WebPolicies/accessstatement.html, 300-399 , 200
friends-alumni/alumni-info-one/parshuram-dahal, http://www.ou.edu/sustainability.html, 300-399 , 200
friends-alumni/alumni-info-one/parshuram-dahal, http://ouhsc.edu/hipaa/, 300-399 , 200
friends-alumni/alumni-info-one/parshuram-dahal, http://hr.ou.edu/jobs/, 300-399 , 200
friends-alumni/alumni-info-one/parshuram-dahal, http://www.ou.edu/content/web/landing/policy.html, 300-399 , 200
friends-alumni/alumni-info-one/parshuram-dahal, http://www.ou.edu/content/web/landing/legalnotices.html, 300-399 , 200
friends-alumni/alumni-info-one/parshuram-dahal, http://www.ou.edu/content/publicaffairs/WebPolicies/copyright.html, 300-399 , 200
friends-alumni/alumni-info-one/parshuram-dahal, http://www.ou.edu/content/web/resources_offices.html, 300-399 , 200
friends-alumni/alumni-info-one/parshuram-dahal, https://www.facebook.com/University-of-Oklahoma-Homer-L-Dodge-Department-of-Physics-and-Astronomy-617157708667843/, , 200
friends-alumni/alumni-info-one/parshuram-dahal, https://twitter.com/uofoklahoma, , 200
friends-alumni/alumni-info-one/parshuram-dahal, http://www.youtube.com/universityofoklahoma, 300-399 , 200
friends-alumni/alumni-info-one/parshuram-dahal, https://plus.google.com/104620369929503587904, 300-399 , 200
friends-alumni/alumni-info-one/parshuram-dahal, https://www.ou.edu/content/web/socialmediadirectory.html, 300-399 , 200
friends-alumni/alumni-info-one/pete-nugent, http://www.ou.edu/web.html, 300-399 , 200
friends-alumni/alumni-info-one/pete-nugent, http://www.ou.edu/content/ousearch.html, 300-399 , 200
friends-alumni/alumni-info-one/pete-nugent, http://www.ou.edu/web/socialmediadirectory.html, 300-399 , 200
friends-alumni/alumni-info-one/pete-nugent, http://observatory.ou.edu, , 200
friends-alumni/alumni-info-one/pete-nugent, http://www.ou.edu/lunarsooners, 300-399 , 200
friends-alumni/alumni-info-one/pete-nugent, http://www.ou.edu/coe/ephysics/, 300-399 , 200
friends-alumni/alumni-info-one/pete-nugent, http://www.ou.edu/publicaffairs/WebPolicies/accessstatement.html, 300-399 , 200
friends-alumni/alumni-info-one/pete-nugent, http://www.ou.edu/sustainability.html, 300-399 , 200
friends-alumni/alumni-info-one/pete-nugent, http://ouhsc.edu/hipaa/, 300-399 , 200
friends-alumni/alumni-info-one/pete-nugent, http://hr.ou.edu/jobs/, 300-399 , 200
friends-alumni/alumni-info-one/pete-nugent, http://www.ou.edu/content/web/landing/policy.html, 300-399 , 200
friends-alumni/alumni-info-one/pete-nugent, http://www.ou.edu/content/web/landing/legalnotices.html, 300-399 , 200
friends-alumni/alumni-info-one/pete-nugent, http://www.ou.edu/content/publicaffairs/WebPolicies/copyright.html, 300-399 , 200
friends-alumni/alumni-info-one/pete-nugent, http://www.ou.edu/content/web/resources_offices.html, 300-399 , 200
friends-alumni/alumni-info-one/pete-nugent, https://www.facebook.com/University-of-Oklahoma-Homer-L-Dodge-Department-of-Physics-and-Astronomy-617157708667843/, , 200
friends-alumni/alumni-info-one/pete-nugent, https://twitter.com/uofoklahoma, , 200
friends-alumni/alumni-info-one/pete-nugent, http://www.youtube.com/universityofoklahoma, 300-399 , 200
friends-alumni/alumni-info-one/pete-nugent, https://plus.google.com/104620369929503587904, 300-399 , 200
friends-alumni/alumni-info-one/pete-nugent, https://www.ou.edu/content/web/socialmediadirectory.html, 300-399 , 200
friends-alumni/alumni-info-one/peter-lillian, http://www.ou.edu/web.html, 300-399 , 200
friends-alumni/alumni-info-one/peter-lillian, http://www.ou.edu/content/ousearch.html, 300-399 , 200
friends-alumni/alumni-info-one/peter-lillian, http://www.ou.edu/web/socialmediadirectory.html, 300-399 , 200
friends-alumni/alumni-info-one/peter-lillian, http://observatory.ou.edu, , 200
friends-alumni/alumni-info-one/peter-lillian, http://www.ou.edu/lunarsooners, 300-399 , 200
friends-alumni/alumni-info-one/peter-lillian, http://www.ou.edu/coe/ephysics/, 300-399 , 200
friends-alumni/alumni-info-one/peter-lillian, http://www.ou.edu/publicaffairs/WebPolicies/accessstatement.html, 300-399 , 200
friends-alumni/alumni-info-one/peter-lillian, http://www.ou.edu/sustainability.html, 300-399 , 200
friends-alumni/alumni-info-one/peter-lillian, http://ouhsc.edu/hipaa/, 300-399 , 200
friends-alumni/alumni-info-one/peter-lillian, http://hr.ou.edu/jobs/, 300-399 , 200
friends-alumni/alumni-info-one/peter-lillian, http://www.ou.edu/content/web/landing/policy.html, 300-399 , 200
friends-alumni/alumni-info-one/peter-lillian, http://www.ou.edu/content/web/landing/legalnotices.html, 300-399 , 200
friends-alumni/alumni-info-one/peter-lillian, http://www.ou.edu/content/publicaffairs/WebPolicies/copyright.html, 300-399 , 200
friends-alumni/alumni-info-one/peter-lillian, http://www.ou.edu/content/web/resources_offices.html, 300-399 , 200
friends-alumni/alumni-info-one/peter-lillian, https://www.facebook.com/University-of-Oklahoma-Homer-L-Dodge-Department-of-Physics-and-Astronomy-617157708667843/, , 200
friends-alumni/alumni-info-one/peter-lillian, https://twitter.com/uofoklahoma, , 200
friends-alumni/alumni-info-one/peter-lillian, http://www.youtube.com/universityofoklahoma, 300-399 , 200
friends-alumni/alumni-info-one/peter-lillian, https://plus.google.com/104620369929503587904, 300-399 , 200
friends-alumni/alumni-info-one/peter-lillian, https://www.ou.edu/content/web/socialmediadirectory.html, 300-399 , 200
friends-alumni/alumni-info-one/phillip-hicks, http://www.ou.edu/web.html, 300-399 , 200
friends-alumni/alumni-info-one/phillip-hicks, http://www.ou.edu/content/ousearch.html, 300-399 , 200
friends-alumni/alumni-info-one/phillip-hicks, http://www.ou.edu/web/socialmediadirectory.html, 300-399 , 200
friends-alumni/alumni-info-one/phillip-hicks, http://observatory.ou.edu, , 200
friends-alumni/alumni-info-one/phillip-hicks, http://www.ou.edu/lunarsooners, 300-399 , 200
friends-alumni/alumni-info-one/phillip-hicks, http://www.ou.edu/coe/ephysics/, 300-399 , 200
friends-alumni/alumni-info-one/phillip-hicks, http://www.ou.edu/publicaffairs/WebPolicies/accessstatement.html, 300-399 , 200
friends-alumni/alumni-info-one/phillip-hicks, http://www.ou.edu/sustainability.html, 300-399 , 200
friends-alumni/alumni-info-one/phillip-hicks, http://ouhsc.edu/hipaa/, 300-399 , 200
friends-alumni/alumni-info-one/phillip-hicks, http://hr.ou.edu/jobs/, 300-399 , 200
friends-alumni/alumni-info-one/phillip-hicks, http://www.ou.edu/content/web/landing/policy.html, 300-399 , 200
friends-alumni/alumni-info-one/phillip-hicks, http://www.ou.edu/content/web/landing/legalnotices.html, 300-399 , 200
friends-alumni/alumni-info-one/phillip-hicks, http://www.ou.edu/content/publicaffairs/WebPolicies/copyright.html, 300-399 , 200
friends-alumni/alumni-info-one/phillip-hicks, http://www.ou.edu/content/web/resources_offices.html, 300-399 , 200
friends-alumni/alumni-info-one/phillip-hicks, https://www.facebook.com/University-of-Oklahoma-Homer-L-Dodge-Department-of-Physics-and-Astronomy-617157708667843/, , 200
friends-alumni/alumni-info-one/phillip-hicks, https://twitter.com/uofoklahoma, , 200
friends-alumni/alumni-info-one/phillip-hicks, http://www.youtube.com/universityofoklahoma, 300-399 , 200
friends-alumni/alumni-info-one/phillip-hicks, https://plus.google.com/104620369929503587904, 300-399 , 200
friends-alumni/alumni-info-one/phillip-hicks, https://www.ou.edu/content/web/socialmediadirectory.html, 300-399 , 200
friends-alumni/alumni-info-one/rajab-elzawi, http://www.ou.edu/web.html, 300-399 , 200
friends-alumni/alumni-info-one/rajab-elzawi, http://www.ou.edu/content/ousearch.html, 300-399 , 200
friends-alumni/alumni-info-one/rajab-elzawi, http://www.ou.edu/web/socialmediadirectory.html, 300-399 , 200
friends-alumni/alumni-info-one/rajab-elzawi, http://observatory.ou.edu, , 200
friends-alumni/alumni-info-one/rajab-elzawi, http://www.ou.edu/lunarsooners, 300-399 , 200
friends-alumni/alumni-info-one/rajab-elzawi, http://www.ou.edu/coe/ephysics/, 300-399 , 200
friends-alumni/alumni-info-one/rajab-elzawi, http://www.ou.edu/publicaffairs/WebPolicies/accessstatement.html, 300-399 , 200
friends-alumni/alumni-info-one/rajab-elzawi, http://www.ou.edu/sustainability.html, 300-399 , 200
friends-alumni/alumni-info-one/rajab-elzawi, http://ouhsc.edu/hipaa/, 300-399 , 200
friends-alumni/alumni-info-one/rajab-elzawi, http://hr.ou.edu/jobs/, 300-399 , 200
friends-alumni/alumni-info-one/rajab-elzawi, http://www.ou.edu/content/web/landing/policy.html, 300-399 , 200
friends-alumni/alumni-info-one/rajab-elzawi, http://www.ou.edu/content/web/landing/legalnotices.html, 300-399 , 200
friends-alumni/alumni-info-one/rajab-elzawi, http://www.ou.edu/content/publicaffairs/WebPolicies/copyright.html, 300-399 , 200
friends-alumni/alumni-info-one/rajab-elzawi, http://www.ou.edu/content/web/resources_offices.html, 300-399 , 200
friends-alumni/alumni-info-one/rajab-elzawi, https://www.facebook.com/University-of-Oklahoma-Homer-L-Dodge-Department-of-Physics-and-Astronomy-617157708667843/, , 200
friends-alumni/alumni-info-one/rajab-elzawi, https://twitter.com/uofoklahoma, , 200
friends-alumni/alumni-info-one/rajab-elzawi, http://www.youtube.com/universityofoklahoma, 300-399 , 200
friends-alumni/alumni-info-one/rajab-elzawi, https://plus.google.com/104620369929503587904, 300-399 , 200
friends-alumni/alumni-info-one/rajab-elzawi, https://www.ou.edu/content/web/socialmediadirectory.html, 300-399 , 200
friends-alumni/alumni-info-one/rick-dunkin, http://www.ou.edu/web.html, 300-399 , 200
friends-alumni/alumni-info-one/rick-dunkin, http://www.ou.edu/content/ousearch.html, 300-399 , 200
friends-alumni/alumni-info-one/rick-dunkin, http://www.ou.edu/web/socialmediadirectory.html, 300-399 , 200
friends-alumni/alumni-info-one/rick-dunkin, http://observatory.ou.edu, , 200
friends-alumni/alumni-info-one/rick-dunkin, http://www.ou.edu/lunarsooners, 300-399 , 200
friends-alumni/alumni-info-one/rick-dunkin, http://www.ou.edu/coe/ephysics/, 300-399 , 200
friends-alumni/alumni-info-one/rick-dunkin, http://www.ou.edu/publicaffairs/WebPolicies/accessstatement.html, 300-399 , 200
friends-alumni/alumni-info-one/rick-dunkin, http://www.ou.edu/sustainability.html, 300-399 , 200
friends-alumni/alumni-info-one/rick-dunkin, http://ouhsc.edu/hipaa/, 300-399 , 200
friends-alumni/alumni-info-one/rick-dunkin, http://hr.ou.edu/jobs/, 300-399 , 200
friends-alumni/alumni-info-one/rick-dunkin, http://www.ou.edu/content/web/landing/policy.html, 300-399 , 200
friends-alumni/alumni-info-one/rick-dunkin, http://www.ou.edu/content/web/landing/legalnotices.html, 300-399 , 200
friends-alumni/alumni-info-one/rick-dunkin, http://www.ou.edu/content/publicaffairs/WebPolicies/copyright.html, 300-399 , 200
friends-alumni/alumni-info-one/rick-dunkin, http://www.ou.edu/content/web/resources_offices.html, 300-399 , 200
friends-alumni/alumni-info-one/rick-dunkin, https://www.facebook.com/University-of-Oklahoma-Homer-L-Dodge-Department-of-Physics-and-Astronomy-617157708667843/, , 200
friends-alumni/alumni-info-one/rick-dunkin, https://twitter.com/uofoklahoma, , 200
friends-alumni/alumni-info-one/rick-dunkin, http://www.youtube.com/universityofoklahoma, 300-399 , 200
friends-alumni/alumni-info-one/rick-dunkin, https://plus.google.com/104620369929503587904, 300-399 , 200
friends-alumni/alumni-info-one/rick-dunkin, https://www.ou.edu/content/web/socialmediadirectory.html, 300-399 , 200
friends-alumni/alumni-info-one/ricky-palmer, http://www.ou.edu/web.html, 300-399 , 200
friends-alumni/alumni-info-one/ricky-palmer, http://www.ou.edu/content/ousearch.html, 300-399 , 200
friends-alumni/alumni-info-one/ricky-palmer, http://www.ou.edu/web/socialmediadirectory.html, 300-399 , 200
friends-alumni/alumni-info-one/ricky-palmer, http://observatory.ou.edu, , 200
friends-alumni/alumni-info-one/ricky-palmer, http://www.ou.edu/lunarsooners, 300-399 , 200
friends-alumni/alumni-info-one/ricky-palmer, http://www.ou.edu/coe/ephysics/, 300-399 , 200
friends-alumni/alumni-info-one/ricky-palmer, http://www.ou.edu/publicaffairs/WebPolicies/accessstatement.html, 300-399 , 200
friends-alumni/alumni-info-one/ricky-palmer, http://www.ou.edu/sustainability.html, 300-399 , 200
friends-alumni/alumni-info-one/ricky-palmer, http://ouhsc.edu/hipaa/, 300-399 , 200
friends-alumni/alumni-info-one/ricky-palmer, http://hr.ou.edu/jobs/, 300-399 , 200
friends-alumni/alumni-info-one/ricky-palmer, http://www.ou.edu/content/web/landing/policy.html, 300-399 , 200
friends-alumni/alumni-info-one/ricky-palmer, http://www.ou.edu/content/web/landing/legalnotices.html, 300-399 , 200
friends-alumni/alumni-info-one/ricky-palmer, http://www.ou.edu/content/publicaffairs/WebPolicies/copyright.html, 300-399 , 200
friends-alumni/alumni-info-one/ricky-palmer, http://www.ou.edu/content/web/resources_offices.html, 300-399 , 200
friends-alumni/alumni-info-one/ricky-palmer, https://www.facebook.com/University-of-Oklahoma-Homer-L-Dodge-Department-of-Physics-and-Astronomy-617157708667843/, , 200
friends-alumni/alumni-info-one/ricky-palmer, https://twitter.com/uofoklahoma, , 200
friends-alumni/alumni-info-one/ricky-palmer, http://www.youtube.com/universityofoklahoma, 300-399 , 200
friends-alumni/alumni-info-one/ricky-palmer, https://plus.google.com/104620369929503587904, 300-399 , 200
friends-alumni/alumni-info-one/ricky-palmer, https://www.ou.edu/content/web/socialmediadirectory.html, 300-399 , 200
friends-alumni/alumni-info-one/robert-egermeier, http://www.ou.edu/web.html, 300-399 , 200
friends-alumni/alumni-info-one/robert-egermeier, http://www.ou.edu/content/ousearch.html, 300-399 , 200
friends-alumni/alumni-info-one/robert-egermeier, http://www.ou.edu/web/socialmediadirectory.html, 300-399 , 200
friends-alumni/alumni-info-one/robert-egermeier, http://observatory.ou.edu, , 200
friends-alumni/alumni-info-one/robert-egermeier, http://www.ou.edu/lunarsooners, 300-399 , 200
friends-alumni/alumni-info-one/robert-egermeier, http://www.ou.edu/coe/ephysics/, 300-399 , 200
friends-alumni/alumni-info-one/robert-egermeier, http://www.ou.edu/publicaffairs/WebPolicies/accessstatement.html, 300-399 , 200
friends-alumni/alumni-info-one/robert-egermeier, http://www.ou.edu/sustainability.html, 300-399 , 200
friends-alumni/alumni-info-one/robert-egermeier, http://ouhsc.edu/hipaa/, 300-399 , 200
friends-alumni/alumni-info-one/robert-egermeier, http://hr.ou.edu/jobs/, 300-399 , 200
friends-alumni/alumni-info-one/robert-egermeier, http://www.ou.edu/content/web/landing/policy.html, 300-399 , 200
friends-alumni/alumni-info-one/robert-egermeier, http://www.ou.edu/content/web/landing/legalnotices.html, 300-399 , 200
friends-alumni/alumni-info-one/robert-egermeier, http://www.ou.edu/content/publicaffairs/WebPolicies/copyright.html, 300-399 , 200
friends-alumni/alumni-info-one/robert-egermeier, http://www.ou.edu/content/web/resources_offices.html, 300-399 , 200
friends-alumni/alumni-info-one/robert-egermeier, https://www.facebook.com/University-of-Oklahoma-Homer-L-Dodge-Department-of-Physics-and-Astronomy-617157708667843/, , 200
friends-alumni/alumni-info-one/robert-egermeier, https://twitter.com/uofoklahoma, , 200
friends-alumni/alumni-info-one/robert-egermeier, http://www.youtube.com/universityofoklahoma, 300-399 , 200
friends-alumni/alumni-info-one/robert-egermeier, https://plus.google.com/104620369929503587904, 300-399 , 200
friends-alumni/alumni-info-one/robert-egermeier, https://www.ou.edu/content/web/socialmediadirectory.html, 300-399 , 200
friends-alumni/alumni-info-one/robert-green, http://www.ou.edu/web.html, 300-399 , 200
friends-alumni/alumni-info-one/robert-green, http://www.ou.edu/content/ousearch.html, 300-399 , 200
friends-alumni/alumni-info-one/robert-green, http://www.ou.edu/web/socialmediadirectory.html, 300-399 , 200
friends-alumni/alumni-info-one/robert-green, http://observatory.ou.edu, , 200
friends-alumni/alumni-info-one/robert-green, http://www.ou.edu/lunarsooners, 300-399 , 200
friends-alumni/alumni-info-one/robert-green, http://www.ou.edu/coe/ephysics/, 300-399 , 200
friends-alumni/alumni-info-one/robert-green, http://www.ou.edu/publicaffairs/WebPolicies/accessstatement.html, 300-399 , 200
friends-alumni/alumni-info-one/robert-green, http://www.ou.edu/sustainability.html, 300-399 , 200
friends-alumni/alumni-info-one/robert-green, http://ouhsc.edu/hipaa/, 300-399 , 200
friends-alumni/alumni-info-one/robert-green, http://hr.ou.edu/jobs/, 300-399 , 200
friends-alumni/alumni-info-one/robert-green, http://www.ou.edu/content/web/landing/policy.html, 300-399 , 200
friends-alumni/alumni-info-one/robert-green, http://www.ou.edu/content/web/landing/legalnotices.html, 300-399 , 200
friends-alumni/alumni-info-one/robert-green, http://www.ou.edu/content/publicaffairs/WebPolicies/copyright.html, 300-399 , 200
friends-alumni/alumni-info-one/robert-green, http://www.ou.edu/content/web/resources_offices.html, 300-399 , 200
friends-alumni/alumni-info-one/robert-green, https://www.facebook.com/University-of-Oklahoma-Homer-L-Dodge-Department-of-Physics-and-Astronomy-617157708667843/, , 200
friends-alumni/alumni-info-one/robert-green, https://twitter.com/uofoklahoma, , 200
friends-alumni/alumni-info-one/robert-green, http://www.youtube.com/universityofoklahoma, 300-399 , 200
friends-alumni/alumni-info-one/robert-green, https://plus.google.com/104620369929503587904, 300-399 , 200
friends-alumni/alumni-info-one/robert-green, https://www.ou.edu/content/web/socialmediadirectory.html, 300-399 , 200
friends-alumni/alumni-info-one/robert-jayroe, http://www.ou.edu/web.html, 300-399 , 200
friends-alumni/alumni-info-one/robert-jayroe, http://www.ou.edu/content/ousearch.html, 300-399 , 200
friends-alumni/alumni-info-one/robert-jayroe, http://www.ou.edu/web/socialmediadirectory.html, 300-399 , 200
friends-alumni/alumni-info-one/robert-jayroe, http://observatory.ou.edu, , 200
friends-alumni/alumni-info-one/robert-jayroe, http://www.ou.edu/lunarsooners, 300-399 , 200
friends-alumni/alumni-info-one/robert-jayroe, http://www.ou.edu/coe/ephysics/, 300-399 , 200
friends-alumni/alumni-info-one/robert-jayroe, http://www.ou.edu/publicaffairs/WebPolicies/accessstatement.html, 300-399 , 200
friends-alumni/alumni-info-one/robert-jayroe, http://www.ou.edu/sustainability.html, 300-399 , 200
friends-alumni/alumni-info-one/robert-jayroe, http://ouhsc.edu/hipaa/, 300-399 , 200
friends-alumni/alumni-info-one/robert-jayroe, http://hr.ou.edu/jobs/, 300-399 , 200
friends-alumni/alumni-info-one/robert-jayroe, http://www.ou.edu/content/web/landing/policy.html, 300-399 , 200
friends-alumni/alumni-info-one/robert-jayroe, http://www.ou.edu/content/web/landing/legalnotices.html, 300-399 , 200
friends-alumni/alumni-info-one/robert-jayroe, http://www.ou.edu/content/publicaffairs/WebPolicies/copyright.html, 300-399 , 200
friends-alumni/alumni-info-one/robert-jayroe, http://www.ou.edu/content/web/resources_offices.html, 300-399 , 200
friends-alumni/alumni-info-one/robert-jayroe, https://www.facebook.com/University-of-Oklahoma-Homer-L-Dodge-Department-of-Physics-and-Astronomy-617157708667843/, , 200
friends-alumni/alumni-info-one/robert-jayroe, https://twitter.com/uofoklahoma, , 200
friends-alumni/alumni-info-one/robert-jayroe, http://www.youtube.com/universityofoklahoma, 300-399 , 200
friends-alumni/alumni-info-one/robert-jayroe, https://plus.google.com/104620369929503587904, 300-399 , 200
friends-alumni/alumni-info-one/robert-jayroe, https://www.ou.edu/content/web/socialmediadirectory.html, 300-399 , 200
friends-alumni/alumni-info-one/robert-nicholas, http://www.ou.edu/web.html, 300-399 , 200
friends-alumni/alumni-info-one/robert-nicholas, http://www.ou.edu/content/ousearch.html, 300-399 , 200
friends-alumni/alumni-info-one/robert-nicholas, http://www.ou.edu/web/socialmediadirectory.html, 300-399 , 200
friends-alumni/alumni-info-one/robert-nicholas, http://observatory.ou.edu, , 200
friends-alumni/alumni-info-one/robert-nicholas, http://www.ou.edu/lunarsooners, 300-399 , 200
friends-alumni/alumni-info-one/robert-nicholas, http://www.ou.edu/coe/ephysics/, 300-399 , 200
friends-alumni/alumni-info-one/robert-nicholas, http://www.ou.edu/publicaffairs/WebPolicies/accessstatement.html, 300-399 , 200
friends-alumni/alumni-info-one/robert-nicholas, http://www.ou.edu/sustainability.html, 300-399 , 200
friends-alumni/alumni-info-one/robert-nicholas, http://ouhsc.edu/hipaa/, 300-399 , 200
friends-alumni/alumni-info-one/robert-nicholas, http://hr.ou.edu/jobs/, 300-399 , 200
friends-alumni/alumni-info-one/robert-nicholas, http://www.ou.edu/content/web/landing/policy.html, 300-399 , 200
friends-alumni/alumni-info-one/robert-nicholas, http://www.ou.edu/content/web/landing/legalnotices.html, 300-399 , 200
friends-alumni/alumni-info-one/robert-nicholas, http://www.ou.edu/content/publicaffairs/WebPolicies/copyright.html, 300-399 , 200
